msisdn,offer_tag,HS_AON,NW_AON,HS_BRAND,HS_BAND,HS_TYPE,Price,data_80_limit_breach,fup_limit_breach,data_usage_level,bundle_consistency,vowifi_mous,customer_age,cricket_cohort_tag,ir_roamer_tag,bb_tag,dth_tag,other_recharge,GENDER_L1,Category,GEO_TAG,AGE_BUCKET,AI_MASTER,NATIONAL_ROAMER,CWE,Digital_Savvy,OTT_LOVER
USR_AGFVW261LY,3999,16,95,Samsung,5G,Smartphone,148842,8.94,3.15,Medium,Medium,398,Adult,0,0,0,0,0,Male,Business,Metro,46-60,1,1,0,0,1
USR_LOKZ9MCSDO,349,30,117,Vivo,4G,Smartphone,16341,4.22,3.19,Very High,Low,416,Adult,0,0,0,0,0,Female,Homemaker,Urban,18-25,0,0,1,1,1
USR_LO7J0BHRHN,349,28,59,Vivo,5G,Smartphone,9721,2.56,2.16,Low,High,250,Senior,0,0,1,0,0,Male,Student,Rural,18-25,1,1,0,1,1
USR_OUI12PM0T3,979,9,32,OnePlus,5G,Feature Phone,49077,0.02,3.96,Medium,Medium,122,Young,0,1,1,0,1,Male,Salaried,Urban,36-45,0,1,1,1,1
USR_56UQ8B7IKJ,349,9,12,Vivo,5G,Smartphone,20590,9.87,1.73,Medium,High,484,Young,0,0,0,1,0,Female,Business,Rural,26-35,0,1,0,0,0
USR_Y55N8IS9B3,349,43,42,Oppo,5G,Smartphone,17138,9.49,4.16,High,Medium,418,Young,1,0,0,0,0,Female,Homemaker,Rural,26-35,0,0,0,0,1
USR_ZBKE6QZRZV,979,60,35,Apple,4G,Feature Phone,52509,8.59,3.89,Very High,Low,484,Young,1,1,1,1,0,Female,Student,Metro,60+,0,0,0,0,0
USR_ONDA8MFH0K,349,26,34,Realme,4G,Feature Phone,13176,0.05,4.74,Low,Medium,220,Young,1,1,1,0,0,Female,Business,Rural,18-25,0,1,0,1,1
USR_8UIIZ2IVES,349,43,110,Realme,5G,Feature Phone,9437,7.02,4.22,Low,High,481,Adult,0,0,1,1,0,Male,Salaried,Urban,18-25,1,1,1,0,0
USR_AAYRTHGMM2,349,49,118,Realme,4G,Smartphone,16651,6.78,3.15,Low,High,253,Young,1,0,1,1,1,Male,Business,Urban,18-25,0,1,1,0,0
USR_IOHKLRDPKR,979,48,50,OnePlus,5G,Smartphone,40640,2.6,0.96,Very High,Low,391,Young,0,1,0,1,0,Male,Student,Urban,26-35,1,0,0,0,0
USR_8O1FX1AOYC,349,32,109,Vivo,5G,Feature Phone,18808,4.12,2.58,High,High,485,Young,1,1,0,0,1,Female,Student,Rural,60+,0,0,1,0,0
USR_8X72ZVFYG9,3999,11,72,Apple,4G,Feature Phone,77544,0.88,3.32,Very High,High,159,Adult,1,1,0,0,0,Male,Student,Metro,60+,1,0,1,0,0
USR_3OG3HVTTT0,349,16,104,Oppo,5G,Smartphone,19944,7.48,3.92,Low,High,290,Adult,0,0,1,1,0,Male,Business,Urban,46-60,0,0,1,0,0
USR_OSPAWUQ7PO,399,45,67,Samsung,4G,Feature Phone,32869,6.46,3.74,Very High,High,200,Senior,0,1,1,1,0,Female,Business,Metro,60+,0,0,1,1,1
USR_K794ZIIOUO,349,37,48,Vivo,5G,Smartphone,20268,7.55,1.11,Very High,Low,448,Senior,1,0,0,1,0,Female,Salaried,Urban,36-45,0,1,0,0,0
USR_PDAXIPQSOR,349,23,81,Xiaomi,4G,Smartphone,21469,7.5,4.3,Very High,High,320,Young,1,0,0,1,0,Female,Business,Rural,26-35,0,0,0,0,0
USR_V807OEP5KU,3999,24,55,Apple,4G,Feature Phone,86020,6.54,0.12,Very High,Medium,268,Young,0,0,0,1,1,Male,Business,Metro,18-25,0,0,0,0,1
USR_3YAGSTHPV4,349,40,66,Oppo,5G,Feature Phone,15003,0.81,2.9,Very High,High,297,Young,1,0,0,1,1,Female,Homemaker,Urban,60+,0,1,0,0,0
USR_AQOSP7AWVD,3999,23,60,Samsung,5G,Feature Phone,123441,6.69,4.03,High,Medium,467,Young,1,0,0,0,1,Male,Homemaker,Metro,46-60,1,1,1,1,1
USR_KQEV01WRB6,979,60,113,Apple,5G,Smartphone,35269,3.87,4.93,Low,High,280,Adult,0,0,1,1,1,Male,Business,Metro,26-35,1,0,0,1,0
USR_PINAHSBIH7,349,49,89,Xiaomi,4G,Feature Phone,17859,0.08,1.7,Very High,Low,142,Adult,1,1,0,0,1,Male,Homemaker,Urban,18-25,0,0,1,1,0
USR_2W5IVV3KG5,3999,44,108,Samsung,5G,Smartphone,143505,8.1,1.88,Very High,Low,62,Adult,1,1,1,1,0,Female,Business,Metro,18-25,1,1,0,1,0
USR_8ZOG9DDFCG,349,42,61,Vivo,5G,Feature Phone,10812,2.82,3.65,Very High,Low,40,Senior,1,1,0,1,1,Female,Salaried,Urban,36-45,1,0,0,1,0
USR_QGZ6X1NJZL,399,34,66,OnePlus,5G,Feature Phone,33897,3.92,0.31,Low,Medium,139,Young,1,0,1,0,1,Female,Homemaker,Urban,18-25,1,1,0,0,0
USR_D1UBFQCIRC,349,19,17,Vivo,5G,Smartphone,18354,9.54,4.54,High,Low,396,Adult,1,1,1,0,1,Female,Student,Rural,46-60,1,0,1,0,1
USR_15IRHK3XU4,979,13,67,Apple,4G,Feature Phone,51717,5.18,2.87,High,Medium,348,Senior,1,0,0,0,1,Male,Salaried,Metro,36-45,1,0,0,1,0
USR_PG25SQ4IDS,979,60,52,Samsung,4G,Feature Phone,42154,0.7,4.44,Low,High,50,Senior,0,0,0,0,1,Female,Homemaker,Urban,60+,0,0,0,0,1
USR_2XD9P904EH,1729,28,9,Apple,5G,Feature Phone,77059,3.43,0.43,Low,Low,283,Young,1,0,1,1,0,Female,Homemaker,Metro,36-45,1,1,0,0,0
USR_YFP1Z9F4FO,349,27,51,Xiaomi,4G,Smartphone,8968,4.29,4.94,Low,Medium,474,Senior,0,1,1,1,0,Female,Homemaker,Rural,26-35,1,0,1,0,1
USR_83NPRKM45V,979,54,118,Samsung,4G,Smartphone,58845,9.23,0.39,High,Low,76,Senior,0,0,1,1,0,Female,Student,Urban,60+,0,1,1,1,0
USR_JZF6TT6P60,399,32,89,Samsung,5G,Feature Phone,33949,5.75,1.27,Medium,High,84,Young,0,1,1,0,1,Female,Student,Urban,26-35,1,1,0,0,0
USR_XOGQTDEAH9,979,17,74,OnePlus,4G,Feature Phone,36672,1.43,3.45,Low,Low,58,Adult,0,1,1,0,0,Female,Salaried,Metro,60+,0,1,0,0,0
USR_RFKWD9XEP3,979,58,112,Apple,4G,Smartphone,58147,7.97,0.2,Very High,High,62,Young,0,0,0,0,0,Male,Business,Urban,46-60,1,1,1,1,1
USR_JNBDLNSEZ0,349,21,78,Xiaomi,5G,Smartphone,8697,7.73,0.69,High,Medium,94,Young,0,1,1,0,0,Male,Business,Rural,60+,0,1,0,1,1
USR_DZ0FTOJLMN,349,25,61,Realme,5G,Feature Phone,13940,4.56,0.98,Medium,Medium,149,Adult,0,1,1,0,1,Male,Salaried,Rural,18-25,1,1,0,0,0
USR_C4KGX6BSB8,349,28,90,Oppo,5G,Smartphone,11499,4.39,2.13,Low,High,83,Young,0,0,1,0,0,Male,Salaried,Urban,18-25,1,1,1,1,1
USR_X66YCQ05IA,349,38,115,Vivo,4G,Smartphone,8473,7.96,4.25,Medium,Low,405,Senior,0,1,1,0,1,Male,Business,Rural,26-35,1,1,0,0,1
USR_LPZAB2SGEX,349,42,103,Realme,5G,Feature Phone,18361,6.21,0.6,Medium,Medium,163,Adult,1,1,0,1,0,Male,Homemaker,Rural,36-45,1,0,1,1,1
USR_AA4NF1FS7G,3999,42,95,Apple,5G,Feature Phone,109982,6.88,1.9,Medium,High,220,Young,1,1,1,0,1,Female,Salaried,Metro,26-35,1,0,0,1,0
USR_OXWJGCHJVX,979,45,54,Apple,4G,Feature Phone,36248,2.53,1.23,Very High,High,210,Adult,0,0,1,1,1,Male,Homemaker,Metro,60+,1,0,0,0,0
USR_T6KSKV4OAV,349,21,34,Oppo,4G,Smartphone,8102,6.52,1.24,High,Low,224,Adult,0,1,1,0,1,Male,Salaried,Urban,26-35,0,1,0,0,0
USR_V8H0WD9CA2,979,27,54,OnePlus,5G,Smartphone,50764,5.84,2.61,Medium,High,102,Young,0,1,0,1,1,Female,Homemaker,Metro,46-60,1,0,0,1,0
USR_AYV8D6RQT6,399,59,79,Vivo,5G,Feature Phone,21055,0.29,1.08,High,Medium,98,Senior,1,0,0,0,0,Female,Business,Urban,60+,0,1,0,0,0
USR_QGZ8USWD3Y,349,24,60,Realme,4G,Feature Phone,8478,2.06,2.14,Very High,Low,244,Adult,1,1,1,1,0,Female,Student,Rural,18-25,1,0,1,0,0
USR_VBMRWRDQRC,979,58,45,Samsung,5G,Feature Phone,46575,2.67,0.8,Medium,Low,119,Senior,0,0,1,1,0,Female,Homemaker,Metro,18-25,0,1,1,0,0
USR_AILE2INOE5,349,58,99,Realme,5G,Feature Phone,8693,8.7,0.46,Low,High,199,Adult,1,1,1,0,0,Female,Business,Urban,36-45,1,0,1,0,0
USR_QCCM7KTJCG,3999,37,41,Apple,4G,Feature Phone,138921,4.21,3.97,Low,Low,7,Young,0,0,0,1,0,Male,Student,Metro,36-45,0,1,0,1,1
USR_3MK7IF6UDC,349,52,74,Vivo,5G,Feature Phone,13095,9.23,1.56,Medium,High,41,Senior,1,0,0,0,0,Male,Student,Rural,60+,0,1,1,0,0
USR_B5N8RK0L66,349,34,12,Realme,5G,Smartphone,13492,1.47,4.13,High,High,70,Young,1,0,0,1,0,Male,Homemaker,Rural,26-35,1,0,0,1,0
USR_8FLLIM7Z0X,399,45,62,OnePlus,5G,Smartphone,30107,0.85,3.39,Very High,High,99,Young,0,0,1,0,0,Male,Salaried,Metro,18-25,1,1,1,0,1
USR_PYP555UKU1,349,17,84,Oppo,4G,Feature Phone,21737,8.56,4.77,Very High,High,290,Young,0,1,1,1,0,Male,Homemaker,Urban,60+,0,1,1,1,0
USR_XZVXM5O93E,979,14,74,Apple,5G,Smartphone,49302,5.6,4.43,Very High,Medium,440,Adult,1,0,0,1,1,Male,Business,Urban,26-35,1,0,0,0,0
USR_7PNWFAQQL3,349,23,102,Xiaomi,5G,Feature Phone,19048,2.17,1.73,Low,Low,255,Senior,0,0,1,0,0,Male,Homemaker,Rural,46-60,0,0,0,0,1
USR_ZP7OZV9437,349,54,9,Realme,5G,Feature Phone,20936,0.05,0.04,Low,Low,245,Senior,0,0,0,1,0,Female,Salaried,Rural,46-60,1,1,0,0,1
